Customer_ID,Date,Month,Quarter,Review_Text,Star_Rating,CSAT_Score,DSAT_Score,NPS_Score,NPS_Category,Department,Product_Name,Product_Category,Issue_Type,Region,Channel,Agent_Name,Resolution_Status,Resolution_Time_Hours,Follow_Up_Required,Repeat_Customer,Purchase_Value_INR,Escalated
CUST_10794,2023-04-02,April,Q2,Very impressed with the quality. Customer service was quick and very professional.,4,1,0,5,Detractor,Sales,Refrigerator,Computing,None,Delhi,Live Chat,Agent_Arjun,Closed - No Action,113,No,No,79272.58,No
CUST_10795,2023-11-13,November,Q4,Mixed experience. Product is good but delivery tracking system needs improvement.,4,1,0,4,Detractor,Product Quality,Refrigerator,Electronics,None,Hyderabad,Website,Agent_Divya,Resolved,56,No,First Time,119402.27,No
CUST_10796,2024-12-02,December,Q4,Product is defective and return process is a nightmare. Waiting 3 weeks for refund.,5,1,0,4,Detractor,After Sales Service,Television,Electronics,None,Bangalore,In Store Visit,Agent_Raj,Refund Processed,72,No,No,99815.89,No
CUST_10797,2024-04-09,April,Q2,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,5,1,0,5,Detractor,Returns & Refunds,Laptop,Electronics,None,Kolkata,Website,Agent_Divya,Resolved,7,No,Yes,73510.78,No
CUST_10798,2023-12-25,December,Q4,Customer service was responsive but took 3 days to resolve a simple query.,1,0,1,3,Detractor,Customer Support,Washing Machine,Electronics,Billing error,Delhi,Mobile App,Agent_Raj,Pending,56,No,Yes,87991.11,No
CUST_10799,2023-09-12,September,Q3,Received a used product in place of new one. Customer care keeps putting me on hold.,4,1,0,10,Promoter,Sales,Headphones,Mobile & Accessories,None,Pune,Email,Agent_Raj,Escalated to Manager,77,No,First Time,46955.0,Yes
CUST_10800,2024-11-30,November,Q4,Customer service was responsive but took 3 days to resolve a simple query.,5,1,0,8,Passive,Payment & Billing,Refrigerator,Home Appliances,None,Bangalore,Social Media,Agent_Arjun,Pending,39,No,No,46096.92,No
CUST_10801,2023-04-09,April,Q2,Pathetic quality and even worse customer support. No resolution after 5 escalations.,4,1,0,7,Passive,After Sales Service,Television,Electronics,None,Hyderabad,In Store Visit,Agent_Pooja,Closed - No Action,46,No,No,64436.54,No
CUST_10802,2024-03-07,March,Q1,Extremely disappointed. Product stopped working after just 2 days. No help from support.,5,1,0,0,Detractor,Customer Support,Mobile Phone,Computing,None,Kolkata,Website,Agent_Sneha,Refund Processed,66,No,First Time,56280.12,No
CUST_10803,2023-01-07,January,Q1,Perfect condition arrived on time. Very pleased with the purchase and service.,2,0,1,5,Detractor,After Sales Service,Smart Watch,Electronics,Late delivery,Mumbai,Email,Agent_Rahul,Escalated to Manager,43,No,No,89353.78,Yes
CUST_10804,2024-11-21,November,Q4,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,2,0,1,4,Detractor,Product Quality,Camera,Mobile & Accessories,Installation issue,Chennai,In Store Visit,Agent_Amit,Refund Processed,18,Yes,First Time,33919.77,No
CUST_10805,2024-05-11,May,Q2,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,5,1,0,3,Detractor,Returns & Refunds,Tablet,Home Appliances,None,Delhi,Email,Agent_Rahul,Pending,78,Yes,First Time,132044.91,No
CUST_10806,2024-06-01,June,Q2,Extremely disappointed. Product stopped working after just 2 days. No help from support.,1,0,1,9,Promoter,Sales,Smart Watch,Computing,Installation issue,Mumbai,Email,Agent_Raj,Closed - No Action,24,No,First Time,123130.51,No
CUST_10807,2023-05-07,May,Q2,Very bad experience. Total disaster from ordering to delivery. Never again.,5,1,0,7,Passive,Customer Support,Headphones,Computing,None,Mumbai,Phone Call,Agent_Amit,Replacement Sent,85,Yes,First Time,36481.94,No
CUST_10808,2023-04-13,April,Q2,Perfect condition arrived on time. Very pleased with the purchase and service.,3,0,0,6,Detractor,After Sales Service,Tablet,Home Appliances,Product not as described,Hyderabad,Mobile App,Agent_Raj,Closed - No Action,90,No,No,120078.35,No
CUST_10809,2023-05-04,May,Q2,Okay experience overall. Some minor issues at start but sorted out eventually.,1,0,1,7,Passive,Sales,Tablet,Computing,Installation issue,Mumbai,In Store Visit,Agent_Raj,Resolved,6,Yes,No,136262.2,No
CUST_10810,2024-01-02,January,Q1,Completely dissatisfied. Delivery was delayed by two weeks. Poor communication.,3,0,0,10,Promoter,Returns & Refunds,Camera,Audio & Video,None,Hyderabad,Mobile App,Agent_Arjun,Closed - No Action,9,No,Yes,26587.28,No
CUST_10811,2023-05-24,May,Q2,Product broke within first week. Clearly poor quality control. Do not buy.,3,0,0,2,Detractor,Payment & Billing,Washing Machine,Mobile & Accessories,Installation issue,Pune,Email,Agent_Neha,Closed - No Action,78,No,First Time,99016.29,No
CUST_10812,2023-12-23,December,Q4,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,4,1,0,7,Passive,Sales,Tablet,Computing,None,Delhi,Email,Agent_Rahul,Replacement Sent,21,Yes,First Time,35139.79,No
CUST_10813,2023-08-31,August,Q3,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,3,0,0,7,Passive,Customer Support,Mobile Phone,Mobile & Accessories,Defective product,Pune,Website,Agent_Vikram,Resolved,79,Yes,Yes,37947.34,No
CUST_10814,2023-06-28,June,Q2,Extremely disappointed. Product stopped working after just 2 days. No help from support.,5,1,0,7,Passive,Delivery & Shipping,Air Conditioner,Computing,None,Ahmedabad,Social Media,Agent_Amit,Replacement Sent,74,No,Yes,83692.0,No
CUST_10815,2023-07-26,July,Q3,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,5,1,0,0,Detractor,Sales,Television,Home Appliances,None,Chennai,Email,Agent_Divya,Resolved,81,Yes,Yes,143994.93,No
CUST_10816,2024-02-22,February,Q1,Really impressed with quality and packaging. Customer care was helpful and polite.,5,1,0,8,Passive,Delivery & Shipping,Tablet,Mobile & Accessories,None,Hyderabad,Phone Call,Agent_Arjun,Closed - No Action,25,No,First Time,124944.23,No
CUST_10817,2023-05-22,May,Q2,Product overheats dangerously. Reported multiple times but no action taken yet.,4,1,0,1,Detractor,After Sales Service,Mobile Phone,Electronics,None,Pune,Mobile App,Agent_Vikram,Resolved,73,No,First Time,12182.5,No
CUST_10818,2024-09-07,September,Q3,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,4,1,0,4,Detractor,Technical Support,Camera,Electronics,None,Mumbai,Phone Call,Agent_Raj,Escalated to Manager,50,Yes,Yes,105639.36,Yes
CUST_10819,2024-06-14,June,Q2,Amazing service! Had a small issue and support team resolved it immediately. 5 stars.,4,1,0,4,Detractor,Payment & Billing,Tablet,Electronics,None,Pune,In Store Visit,Agent_Rahul,Refund Processed,90,No,First Time,133825.35,No
CUST_10820,2023-09-25,September,Q3,Superb product at a great price. Delivery was faster than expected. Very pleased.,1,0,1,7,Passive,Technical Support,Refrigerator,Electronics,No response,Mumbai,Phone Call,Agent_Sneha,Refund Processed,119,Yes,Yes,113723.04,No
CUST_10821,2024-09-16,September,Q3,Top quality product and excellent service. Team went above and beyond. Thank you.,5,1,0,2,Detractor,Technical Support,Laptop,Mobile & Accessories,None,Delhi,Social Media,Agent_Divya,Replacement Sent,79,No,First Time,139439.86,No
CUST_10822,2023-02-06,February,Q1,Excellent quality product. Exactly as described. Packaging was very good too.,5,1,0,0,Detractor,Returns & Refunds,Smart Watch,Electronics,None,Hyderabad,Social Media,Agent_Neha,Escalated to Manager,101,Yes,Yes,127550.11,Yes
CUST_10823,2024-07-01,July,Q3,"Fantastic experience from start to finish. Order placed easily, delivered on time.",5,1,0,6,Detractor,Sales,Tablet,Computing,None,Mumbai,In Store Visit,Agent_Neha,Resolved,50,Yes,First Time,114969.39,No
CUST_10824,2024-03-24,March,Q1,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,4,1,0,9,Promoter,Technical Support,Mobile Phone,Electronics,None,Hyderabad,Phone Call,Agent_Pooja,Closed - No Action,118,Yes,Yes,9159.41,No
CUST_10825,2024-07-03,July,Q3,Very impressed with the quality. Customer service was quick and very professional.,3,0,0,0,Detractor,Product Quality,Tablet,Mobile & Accessories,Late delivery,Mumbai,Website,Agent_Sneha,Resolved,8,No,Yes,19444.03,No
CUST_10826,2023-09-08,September,Q3,Poor quality product does not match description at all. Return process very difficult.,3,0,0,7,Passive,Customer Support,Washing Machine,Mobile & Accessories,Late delivery,Pune,Social Media,Agent_Priya,Replacement Sent,10,Yes,First Time,37904.73,No
CUST_10827,2024-03-30,March,Q1,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,5,1,0,0,Detractor,Technical Support,Washing Machine,Mobile & Accessories,None,Kolkata,Website,Agent_Sneha,Refund Processed,115,Yes,First Time,40496.52,No
CUST_10828,2024-09-28,September,Q3,Product broke within first week. Clearly poor quality control. Do not buy.,5,1,0,1,Detractor,Payment & Billing,Smart Watch,Mobile & Accessories,None,Delhi,Phone Call,Agent_Amit,Refund Processed,30,Yes,First Time,46088.41,No
CUST_10829,2023-02-06,February,Q1,Very happy with my purchase. Product exceeded my expectations. Price is reasonable.,5,1,0,4,Detractor,After Sales Service,Refrigerator,Electronics,None,Ahmedabad,Email,Agent_Rahul,Closed - No Action,108,No,No,5546.55,No
CUST_10830,2024-01-29,January,Q1,Very bad experience. Total disaster from ordering to delivery. Never again.,1,0,1,8,Passive,Product Quality,Smart Watch,Electronics,Billing error,Pune,Social Media,Agent_Neha,Resolved,27,No,First Time,57209.38,No
CUST_10831,2024-07-08,July,Q3,Product is okay for the price. Nothing exceptional but gets the job done.,5,1,0,6,Detractor,Product Quality,Air Conditioner,Electronics,None,Hyderabad,Website,Agent_Raj,Refund Processed,28,No,No,113709.21,No
CUST_10832,2024-02-02,February,Q1,Product overheats dangerously. Reported multiple times but no action taken yet.,5,1,0,3,Detractor,After Sales Service,Washing Machine,Home Appliances,None,Pune,In Store Visit,Agent_Divya,Refund Processed,34,No,No,24801.06,No
CUST_10833,2024-11-29,November,Q4,Mixed experience. Product is good but delivery tracking system needs improvement.,5,1,0,5,Detractor,Delivery & Shipping,Washing Machine,Mobile & Accessories,None,Chennai,Website,Agent_Arjun,Escalated to Manager,44,No,Yes,85876.85,Yes
CUST_10834,2024-09-14,September,Q3,Poor quality product does not match description at all. Return process very difficult.,5,1,0,7,Passive,Delivery & Shipping,Laptop,Electronics,None,Kolkata,In Store Visit,Agent_Pooja,Escalated to Manager,109,Yes,No,27228.27,Yes
CUST_10835,2024-05-06,May,Q2,Received a used product in place of new one. Customer care keeps putting me on hold.,4,1,0,1,Detractor,Returns & Refunds,Camera,Computing,None,Pune,Email,Agent_Divya,Resolved,36,No,First Time,134608.12,No
CUST_10836,2023-10-10,October,Q4,Excellent customer support and fast resolution. Very happy with the service provided.,2,0,1,10,Promoter,After Sales Service,Washing Machine,Audio & Video,Defective product,Bangalore,Phone Call,Agent_Amit,Pending,30,Yes,Yes,17609.76,No
CUST_10837,2023-11-21,November,Q4,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,5,1,0,9,Promoter,Returns & Refunds,Laptop,Home Appliances,None,Mumbai,Mobile App,Agent_Raj,Escalated to Manager,3,Yes,No,101918.98,Yes
CUST_10838,2024-06-03,June,Q2,Worst experience ever. Delivery delayed by 3 weeks and product arrived damaged.,3,0,0,10,Promoter,Delivery & Shipping,Smart Watch,Computing,No response,Delhi,Phone Call,Agent_Sneha,Escalated to Manager,107,Yes,No,123492.6,Yes
CUST_10839,2023-01-26,January,Q1,Very happy with my purchase. Product exceeded my expectations. Price is reasonable.,5,1,0,0,Detractor,Technical Support,Air Conditioner,Mobile & Accessories,None,Hyderabad,Social Media,Agent_Pooja,Closed - No Action,38,No,Yes,93476.5,No
CUST_10840,2023-01-27,January,Q1,Worst delivery experience. Package left outside in rain. Product damaged. No accountability.,5,1,0,9,Promoter,Returns & Refunds,Mobile Phone,Electronics,None,Hyderabad,In Store Visit,Agent_Arjun,Refund Processed,92,No,Yes,51935.89,No
CUST_10841,2024-01-26,January,Q1,Very happy with my purchase. Product exceeded my expectations. Price is reasonable.,5,1,0,8,Passive,Delivery & Shipping,Mobile Phone,Electronics,None,Chennai,In Store Visit,Agent_Arjun,Refund Processed,81,Yes,No,82460.84,No
CUST_10842,2024-06-21,June,Q2,Perfect condition arrived on time. Very pleased with the purchase and service.,5,1,0,5,Detractor,After Sales Service,Camera,Home Appliances,None,Hyderabad,Live Chat,Agent_Sneha,Refund Processed,38,Yes,No,136704.89,No
CUST_10843,2023-04-29,April,Q2,Very impressed with the quality. Customer service was quick and very professional.,4,1,0,9,Promoter,After Sales Service,Refrigerator,Home Appliances,None,Pune,Live Chat,Agent_Priya,Escalated to Manager,72,No,No,76093.69,Yes
CUST_10844,2023-08-24,August,Q3,Superb product at a great price. Delivery was faster than expected. Very pleased.,4,1,0,4,Detractor,Customer Support,Tablet,Mobile & Accessories,None,Chennai,Website,Agent_Vikram,Replacement Sent,75,No,First Time,100052.45,No
CUST_10845,2024-02-23,February,Q1,Delivery was on time but packaging could be better. Product works as expected.,3,0,0,8,Passive,Customer Support,Headphones,Computing,Installation issue,Ahmedabad,Mobile App,Agent_Sneha,Pending,2,No,No,25432.26,No
CUST_10846,2023-02-04,February,Q1,Customer service was responsive but took 3 days to resolve a simple query.,5,1,0,5,Detractor,Product Quality,Headphones,Home Appliances,None,Bangalore,Email,Agent_Amit,Refund Processed,111,No,No,79631.8,No
CUST_10847,2023-09-05,September,Q3,Product overheats dangerously. Reported multiple times but no action taken yet.,4,1,0,1,Detractor,Delivery & Shipping,Washing Machine,Mobile & Accessories,None,Hyderabad,Website,Agent_Pooja,Refund Processed,78,Yes,First Time,92686.12,No
CUST_10848,2024-10-07,October,Q4,Superb product at a great price. Delivery was faster than expected. Very pleased.,5,1,0,2,Detractor,Sales,Smart Watch,Electronics,None,Kolkata,Website,Agent_Neha,Replacement Sent,18,Yes,First Time,110149.75,No
CUST_10849,2024-11-21,November,Q4,Really impressed with quality and packaging. Customer care was helpful and polite.,4,1,0,4,Detractor,Sales,Smart Watch,Computing,None,Hyderabad,Social Media,Agent_Amit,Refund Processed,93,Yes,Yes,88418.09,No
CUST_10850,2024-06-14,June,Q2,Top quality product and excellent service. Team went above and beyond. Thank you.,3,0,0,6,Detractor,Sales,Camera,Audio & Video,Wrong item sent,Kolkata,Live Chat,Agent_Vikram,Escalated to Manager,19,Yes,First Time,6769.2,Yes
CUST_10851,2023-11-18,November,Q4,Very bad experience. Total disaster from ordering to delivery. Never again.,3,0,0,4,Detractor,Technical Support,Mobile Phone,Audio & Video,Rude staff,Kolkata,Phone Call,Agent_Priya,Escalated to Manager,63,No,Yes,66118.05,Yes
CUST_10852,2024-11-13,November,Q4,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,5,1,0,8,Passive,Customer Support,Washing Machine,Audio & Video,None,Delhi,Phone Call,Agent_Arjun,Refund Processed,97,Yes,First Time,25743.44,No
CUST_10853,2024-05-15,May,Q2,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,5,1,0,4,Detractor,Technical Support,Laptop,Electronics,None,Chennai,Live Chat,Agent_Divya,Closed - No Action,94,No,Yes,67001.29,No
CUST_10854,2024-03-31,March,Q1,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,5,1,0,3,Detractor,After Sales Service,Headphones,Electronics,None,Kolkata,Email,Agent_Amit,Escalated to Manager,94,Yes,No,100472.98,Yes
CUST_10855,2023-12-10,December,Q4,Wonderful experience shopping here. Easy return policy and very helpful support.,3,0,0,3,Detractor,After Sales Service,Washing Machine,Audio & Video,Product not as described,Delhi,Mobile App,Agent_Pooja,Resolved,13,No,First Time,139889.02,No
CUST_10856,2023-02-06,February,Q1,Loved the product completely. Worth every penny. Customer service was also excellent.,5,1,0,7,Passive,Returns & Refunds,Laptop,Home Appliances,None,Bangalore,In Store Visit,Agent_Vikram,Pending,87,Yes,No,29753.91,No
CUST_10857,2023-05-15,May,Q2,Product quality is top notch. Been using for a month now. Works perfectly. Recommended.,5,1,0,0,Detractor,Delivery & Shipping,Refrigerator,Computing,None,Chennai,Email,Agent_Vikram,Resolved,63,Yes,Yes,83881.71,No
CUST_10858,2024-01-25,January,Q1,Very bad experience. Total disaster from ordering to delivery. Never again.,5,1,0,10,Promoter,Returns & Refunds,Tablet,Computing,None,Hyderabad,Social Media,Agent_Arjun,Replacement Sent,24,No,Yes,131744.5,No
CUST_10859,2024-02-06,February,Q1,Loved the product completely. Worth every penny. Customer service was also excellent.,4,1,0,7,Passive,Technical Support,Tablet,Mobile & Accessories,None,Ahmedabad,Live Chat,Agent_Priya,Pending,15,No,No,144456.38,No
CUST_10860,2023-04-29,April,Q2,Pathetic quality and even worse customer support. No resolution after 5 escalations.,3,0,0,9,Promoter,After Sales Service,Television,Computing,Product not as described,Hyderabad,Mobile App,Agent_Priya,Escalated to Manager,91,No,No,19644.65,Yes
CUST_10861,2023-10-25,October,Q4,Extremely disappointed. Product stopped working after just 2 days. No help from support.,5,1,0,7,Passive,Returns & Refunds,Washing Machine,Computing,None,Pune,Email,Agent_Arjun,Escalated to Manager,34,No,No,101410.86,Yes
CUST_10862,2023-10-02,October,Q4,Outstanding customer service! Agent resolved my issue within minutes. Will buy again.,4,1,0,8,Passive,Returns & Refunds,Smart Watch,Home Appliances,None,Hyderabad,Mobile App,Agent_Rahul,Escalated to Manager,58,Yes,First Time,61766.83,Yes
CUST_10863,2024-09-20,September,Q3,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,5,1,0,5,Detractor,Technical Support,Tablet,Mobile & Accessories,None,Bangalore,In Store Visit,Agent_Arjun,Resolved,93,Yes,No,3657.1,No
CUST_10864,2023-03-06,March,Q1,Product overheats dangerously. Reported multiple times but no action taken yet.,5,1,0,4,Detractor,Returns & Refunds,Laptop,Home Appliances,None,Hyderabad,In Store Visit,Agent_Sneha,Pending,108,Yes,First Time,80586.97,No
CUST_10865,2024-02-28,February,Q1,"Best customer experience online. Fast delivery, great product, excellent support.",5,1,0,2,Detractor,Returns & Refunds,Refrigerator,Mobile & Accessories,None,Mumbai,Email,Agent_Rahul,Refund Processed,14,Yes,No,75474.15,No
CUST_10866,2024-10-08,October,Q4,Average quality product. Setup was straightforward. Neither impressed nor disappointed.,3,0,0,1,Detractor,Product Quality,Refrigerator,Electronics,Product not as described,Kolkata,Mobile App,Agent_Priya,Closed - No Action,17,Yes,No,122835.24,No
CUST_10867,2024-03-01,March,Q1,Product broke within first week. Clearly poor quality control. Do not buy.,4,1,0,6,Detractor,Product Quality,Laptop,Audio & Video,None,Bangalore,Email,Agent_Divya,Closed - No Action,25,No,No,124805.02,No
CUST_10868,2023-10-08,October,Q4,Billing issue has not been resolved for 2 months. No one from team is responding.,5,1,0,6,Detractor,Returns & Refunds,Smart Watch,Audio & Video,None,Delhi,Live Chat,Agent_Divya,Closed - No Action,49,Yes,Yes,44040.18,No
CUST_10869,2024-12-20,December,Q4,Product quality is top notch. Been using for a month now. Works perfectly. Recommended.,3,0,0,7,Passive,Returns & Refunds,Camera,Home Appliances,Product not as described,Pune,Email,Agent_Neha,Replacement Sent,48,Yes,First Time,114523.71,No
CUST_10870,2024-02-11,February,Q1,Extremely disappointed. Product stopped working after just 2 days. No help from support.,4,1,0,1,Detractor,After Sales Service,Refrigerator,Audio & Video,None,Hyderabad,Social Media,Agent_Divya,Resolved,83,Yes,Yes,46936.17,No
CUST_10871,2024-08-30,August,Q3,Product is defective and return process is a nightmare. Waiting 3 weeks for refund.,2,0,1,7,Passive,Delivery & Shipping,Refrigerator,Mobile & Accessories,None,Bangalore,Social Media,Agent_Divya,Closed - No Action,93,Yes,Yes,126027.68,No
CUST_10872,2023-12-12,December,Q4,Very impressed with the quality. Customer service was quick and very professional.,4,1,0,8,Passive,Product Quality,Television,Computing,None,Hyderabad,Mobile App,Agent_Divya,Refund Processed,53,Yes,No,130778.47,No
CUST_10873,2024-10-29,October,Q4,Satisfactory purchase. Product performs adequately though battery life could be improved.,4,1,0,1,Detractor,Technical Support,Refrigerator,Computing,None,Ahmedabad,Mobile App,Agent_Neha,Refund Processed,72,Yes,First Time,128868.61,No
CUST_10874,2023-05-11,May,Q2,"Product does not work, support is unavailable, and refund is being delayed.",5,1,0,7,Passive,Customer Support,Laptop,Home Appliances,None,Delhi,Phone Call,Agent_Sneha,Closed - No Action,112,No,Yes,145801.48,No
CUST_10875,2024-05-13,May,Q2,Fraudulent company. Charged twice for same order. Support team is completely useless.,5,1,0,8,Passive,Sales,Television,Mobile & Accessories,None,Pune,Email,Agent_Raj,Resolved,56,No,First Time,149363.77,No
CUST_10876,2024-07-31,July,Q3,Really impressed with quality and packaging. Customer care was helpful and polite.,5,1,0,7,Passive,Customer Support,Television,Computing,None,Kolkata,In Store Visit,Agent_Sneha,Refund Processed,92,No,First Time,56002.37,No
CUST_10877,2023-05-19,May,Q2,"Best customer experience online. Fast delivery, great product, excellent support.",2,0,1,3,Detractor,After Sales Service,Television,Home Appliances,Wrong item sent,Mumbai,Live Chat,Agent_Vikram,Pending,61,No,Yes,10523.68,No
CUST_10878,2024-04-14,April,Q2,Very satisfied with entire process from ordering to delivery. Exactly what I needed.,5,1,0,5,Detractor,Delivery & Shipping,Air Conditioner,Electronics,None,Mumbai,In Store Visit,Agent_Neha,Refund Processed,21,Yes,First Time,10482.41,No
CUST_10879,2023-10-19,October,Q4,Mixed experience. Product is good but delivery tracking system needs improvement.,5,1,0,1,Detractor,Payment & Billing,Headphones,Audio & Video,None,Hyderabad,In Store Visit,Agent_Vikram,Escalated to Manager,72,Yes,First Time,81382.04,Yes
CUST_10880,2023-08-10,August,Q3,Product is fine but shipping took longer than expected. Overall average experience.,2,0,1,9,Promoter,Customer Support,Washing Machine,Audio & Video,None,Kolkata,In Store Visit,Agent_Priya,Pending,76,No,No,96902.1,No
CUST_10881,2024-09-22,September,Q3,Very impressed with the quality. Customer service was quick and very professional.,5,1,0,2,Detractor,Returns & Refunds,Smart Watch,Home Appliances,None,Bangalore,Email,Agent_Sneha,Pending,12,Yes,First Time,139467.29,No
CUST_10882,2023-11-28,November,Q4,Absolutely love this product! Works perfectly and delivery was super fast. Very satisfied.,4,1,0,3,Detractor,Product Quality,Mobile Phone,Audio & Video,None,Bangalore,In Store Visit,Agent_Neha,Closed - No Action,86,Yes,No,71017.52,No
CUST_10883,2024-01-30,January,Q1,Excellent customer support and fast resolution. Very happy with the service provided.,4,1,0,2,Detractor,Technical Support,Smart Watch,Mobile & Accessories,None,Kolkata,Website,Agent_Arjun,Escalated to Manager,68,Yes,First Time,12190.85,Yes
CUST_10884,2024-07-27,July,Q3,Pathetic quality and even worse customer support. No resolution after 5 escalations.,5,1,0,0,Detractor,After Sales Service,Smart Watch,Mobile & Accessories,None,Kolkata,Mobile App,Agent_Priya,Refund Processed,116,Yes,No,65594.3,No
CUST_10885,2024-11-17,November,Q4,Excellent customer support and fast resolution. Very happy with the service provided.,5,1,0,3,Detractor,Sales,Air Conditioner,Computing,None,Chennai,In Store Visit,Agent_Arjun,Pending,49,Yes,First Time,56443.78,No
CUST_10886,2023-01-06,January,Q1,"Fantastic experience from start to finish. Order placed easily, delivered on time.",4,1,0,0,Detractor,Payment & Billing,Tablet,Mobile & Accessories,None,Hyderabad,Email,Agent_Pooja,Escalated to Manager,65,No,First Time,138273.81,Yes
CUST_10887,2023-02-14,February,Q1,Nothing special about this product. Does what it says but lacks premium feel.,5,1,0,7,Passive,Payment & Billing,Washing Machine,Home Appliances,None,Mumbai,In Store Visit,Agent_Rahul,Replacement Sent,119,No,First Time,70885.99,No
CUST_10888,2024-07-12,July,Q3,Poor quality product does not match description at all. Return process very difficult.,4,1,0,1,Detractor,Product Quality,Mobile Phone,Computing,None,Hyderabad,Email,Agent_Divya,Replacement Sent,20,Yes,Yes,105993.12,No
CUST_10889,2023-02-27,February,Q1,Terrible quality product. Nothing like what was shown in the picture. Waste of money.,5,1,0,5,Detractor,Product Quality,Smart Watch,Mobile & Accessories,None,Hyderabad,Email,Agent_Arjun,Escalated to Manager,110,Yes,First Time,29530.27,Yes
CUST_10890,2024-08-23,August,Q3,Completely dissatisfied. Delivery was delayed by two weeks. Poor communication.,5,1,0,4,Detractor,Product Quality,Air Conditioner,Electronics,None,Pune,Social Media,Agent_Rahul,Resolved,25,Yes,First Time,123844.61,No
CUST_10891,2023-10-10,October,Q4,Product is okay for the price. Nothing exceptional but gets the job done.,2,0,1,9,Promoter,Returns & Refunds,Tablet,Electronics,Rude staff,Pune,Phone Call,Agent_Rahul,Escalated to Manager,72,No,No,52927.37,Yes
CUST_10892,2023-04-01,April,Q2,Okay experience overall. Some minor issues at start but sorted out eventually.,4,1,0,0,Detractor,Delivery & Shipping,Mobile Phone,Home Appliances,None,Bangalore,Mobile App,Agent_Priya,Pending,41,Yes,Yes,88876.71,No
CUST_10893,2023-03-25,March,Q1,Okay experience overall. Some minor issues at start but sorted out eventually.,5,1,0,4,Detractor,Payment & Billing,Refrigerator,Home Appliances,None,Chennai,Mobile App,Agent_Amit,Escalated to Manager,7,Yes,No,57206.91,Yes
CUST_10894,2023-08-20,August,Q3,Superb product at a great price. Delivery was faster than expected. Very pleased.,4,1,0,5,Detractor,Payment & Billing,Refrigerator,Audio & Video,None,Chennai,Phone Call,Agent_Raj,Escalated to Manager,90,No,Yes,66219.95,Yes
CUST_10895,2024-10-19,October,Q4,Excellent customer support and fast resolution. Very happy with the service provided.,4,1,0,5,Detractor,After Sales Service,Camera,Mobile & Accessories,None,Bangalore,Email,Agent_Divya,Closed - No Action,20,No,Yes,80923.34,No
CUST_10896,2024-05-30,May,Q2,Outstanding quality product and excellent after sales support. Highly recommended.,2,0,1,7,Passive,Payment & Billing,Camera,Home Appliances,Billing error,Delhi,In Store Visit,Agent_Sneha,Escalated to Manager,60,Yes,Yes,39496.46,Yes
CUST_10897,2024-01-17,January,Q1,Satisfactory purchase. Product performs adequately though battery life could be improved.,4,1,0,6,Detractor,Sales,Tablet,Computing,None,Mumbai,Live Chat,Agent_Priya,Replacement Sent,46,Yes,Yes,130464.7,No
CUST_10898,2023-04-13,April,Q2,Poor quality product does not match description at all. Return process very difficult.,3,0,0,9,Promoter,Technical Support,Television,Audio & Video,Wrong item sent,Kolkata,Phone Call,Agent_Neha,Refund Processed,97,No,First Time,3751.62,No
CUST_10899,2024-02-13,February,Q1,Product is fine but shipping took longer than expected. Overall average experience.,5,1,0,0,Detractor,Returns & Refunds,Smart Watch,Home Appliances,None,Kolkata,Mobile App,Agent_Pooja,Refund Processed,44,No,No,72642.36,No
CUST_10900,2023-04-21,April,Q2,Wonderful experience shopping here. Easy return policy and very helpful support.,5,1,0,9,Promoter,Sales,Headphones,Audio & Video,None,Kolkata,In Store Visit,Agent_Vikram,Refund Processed,4,No,Yes,25021.88,No
CUST_10901,2023-05-23,May,Q2,Top quality product and excellent service. Team went above and beyond. Thank you.,2,0,1,10,Promoter,Technical Support,Television,Home Appliances,No response,Mumbai,Email,Agent_Raj,Pending,59,Yes,No,59701.08,No
CUST_10902,2023-11-05,November,Q4,Product is decent but a bit overpriced compared to competitors. Would consider again.,2,0,1,0,Detractor,Delivery & Shipping,Washing Machine,Computing,Late delivery,Bangalore,Phone Call,Agent_Sneha,Closed - No Action,93,No,First Time,37087.51,No
CUST_10903,2024-04-27,April,Q2,Excellent quality product. Exactly as described. Packaging was very good too.,2,0,1,5,Detractor,Sales,Camera,Home Appliances,Billing error,Chennai,Social Media,Agent_Vikram,Closed - No Action,98,Yes,No,137583.99,No
CUST_10904,2023-10-17,October,Q4,Satisfactory purchase. Product performs adequately though battery life could be improved.,4,1,0,9,Promoter,Sales,Headphones,Home Appliances,None,Delhi,Live Chat,Agent_Neha,Replacement Sent,95,Yes,Yes,145548.74,No
